,Open,High,Low,Close,Volume,Open Interest
2018-05-07,14600.0,14700.0,14585.0,14660.0,156356.0,206084.0
2018-05-08,14715.0,14790.0,14695.0,14755.0,95766.0,295666.0
2018-05-09,14745.0,14765.0,14575.0,14630.0,212498.0,290542.0
2018-05-10,14570.0,14670.0,14570.0,14625.0,179012.0,291218.0
2018-05-11,14640.0,14755.0,14605.0,14670.0,198994.0,289362.0
2018-05-14,14670.0,14715.0,14625.0,14635.0,160222.0,288660.0
2018-05-15,14660.0,14750.0,14635.0,14720.0,167362.0,287504.0
2018-05-16,14725.0,14825.0,14640.0,14790.0,205460.0,296138.0
2018-05-17,14780.0,14925.0,14755.0,14885.0,204742.0,301438.0
2018-05-18,14815.0,14900.0,14770.0,14840.0,189112.0,292592.0
2018-05-21,14860.0,14860.0,14750.0,14765.0,172292.0,285528.0
2018-05-22,14805.0,14805.0,14595.0,14610.0,157014.0,278388.0
2018-05-23,14610.0,14685.0,14580.0,14600.0,149062.0,266690.0
2018-05-24,14600.0,14795.0,14500.0,14745.0,212840.0,268454.0
2018-05-25,14755.0,14875.0,14730.0,14825.0,176656.0,267544.0
2018-05-28,14810.0,14850.0,14735.0,14800.0,127814.0,259860.0
2018-05-29,14800.0,14815.0,14715.0,14725.0,147390.0,252734.0
2018-05-30,14755.0,14780.0,14650.0,14690.0,158358.0,246450.0
2018-05-31,14700.0,14745.0,14585.0,14590.0,189918.0,243288.0
2018-06-01,14615.0,14695.0,14550.0,14650.0,150572.0,233572.0
2018-06-04,14635.0,14710.0,14585.0,14640.0,103954.0,225624.0
2018-06-05,14710.0,14720.0,14610.0,14645.0,130618.0,225610.0
2018-06-06,14635.0,14890.0,14615.0,14885.0,176670.0,216002.0
2018-06-07,14890.0,15020.0,14795.0,15020.0,216982.0,216720.0
2018-06-08,15040.0,15085.0,14850.0,14910.0,184676.0,245126.0
2018-06-11,14910.0,14970.0,14875.0,14915.0,149226.0,255018.0
2018-06-12,14895.0,14980.0,14840.0,14890.0,133392.0,261058.0
2018-06-13,14895.0,14915.0,14570.0,14670.0,233098.0,258574.0
2018-06-14,14670.0,14750.0,14610.0,14620.0,163940.0,258202.0
2018-06-15,14625.0,14650.0,14400.0,14410.0,245212.0,275774.0
2018-06-18,,,,,,
2018-06-19,14380.0,14475.0,14070.0,14105.0,248316.0,263724.0
2018-06-20,14050.0,14295.0,14035.0,14200.0,188068.0,256702.0
2018-06-21,14220.0,14240.0,14120.0,14185.0,135210.0,255616.0
2018-06-22,14190.0,14270.0,14145.0,14210.0,146424.0,250040.0
2018-06-25,14200.0,14265.0,14125.0,14140.0,144252.0,246154.0
2018-06-26,14140.0,14160.0,13985.0,14035.0,188958.0,245416.0
2018-06-27,14035.0,14235.0,14010.0,14175.0,166874.0,236132.0
2018-06-28,14190.0,14305.0,14155.0,14175.0,185460.0,231364.0
2018-06-29,14115.0,14180.0,14085.0,14165.0,140708.0,229646.0
2018-07-02,14145.0,14165.0,13945.0,13975.0,185636.0,228246.0
2018-07-03,14000.0,14060.0,13905.0,14025.0,158876.0,212844.0
2018-07-04,14070.0,14110.0,13950.0,13955.0,155978.0,194092.0
2018-07-05,13960.0,14045.0,13860.0,13920.0,164192.0,186576.0
2018-07-06,13980.0,14135.0,13970.0,14080.0,158338.0,254636.0
2018-07-09,14060.0,14225.0,14060.0,14165.0,153802.0,263412.0
2018-07-10,14165.0,14230.0,14130.0,14185.0,146382.0,271854.0
2018-07-11,14160.0,14210.0,13865.0,14010.0,279018.0,283388.0
2018-07-12,14055.0,14180.0,14035.0,14125.0,206404.0,273716.0
2018-07-13,14080.0,14150.0,14030.0,14040.0,146898.0,276506.0
2018-07-16,14075.0,14095.0,13970.0,14000.0,180600.0,280396.0
2018-07-17,14060.0,14090.0,13990.0,14075.0,140044.0,272870.0
2018-07-18,14075.0,14080.0,14010.0,14025.0,114594.0,272826.0
2018-07-19,14030.0,14150.0,14030.0,14065.0,191056.0,267864.0
2018-07-20,14035.0,14095.0,14020.0,14055.0,120556.0,266446.0
2018-07-23,14070.0,14295.0,14050.0,14245.0,276932.0,269334.0
2018-07-24,14290.0,14385.0,14265.0,14335.0,225782.0,270046.0
2018-07-25,14385.0,14475.0,14350.0,14385.0,201420.0,271068.0
2018-07-26,14370.0,14410.0,14255.0,14330.0,179094.0,266914.0
2018-07-27,14320.0,14435.0,14315.0,14400.0,194148.0,269746.0
2018-07-30,14390.0,14460.0,14375.0,14415.0,164014.0,263816.0
2018-07-31,14455.0,14575.0,14415.0,14540.0,189154.0,266008.0
2018-08-01,14525.0,14615.0,14425.0,14430.0,200142.0,256956.0
2018-08-02,14400.0,14430.0,14240.0,14320.0,175562.0,242150.0
2018-08-03,14280.0,14455.0,14280.0,14390.0,145318.0,230608.0
2018-08-06,14400.0,14455.0,14350.0,14395.0,140146.0,226436.0
2018-08-07,14400.0,14485.0,14375.0,14430.0,122586.0,216808.0
2018-08-08,14485.0,14525.0,14430.0,14495.0,109674.0,234864.0
2018-08-09,14520.0,14885.0,14510.0,14825.0,437570.0,298526.0
2018-08-10,14835.0,14840.0,14585.0,14620.0,294956.0,281184.0
2018-08-13,14620.0,14775.0,14620.0,14690.0,232788.0,281894.0
2018-08-14,14685.0,14740.0,14630.0,14700.0,183776.0,284204.0
2018-08-15,14660.0,14675.0,14535.0,14540.0,219384.0,278934.0
2018-08-16,14505.0,14515.0,14225.0,14440.0,336616.0,267170.0
2018-08-17,14430.0,14535.0,14385.0,14405.0,199132.0,261844.0
2018-08-20,14410.0,14475.0,14370.0,14455.0,165202.0,262892.0
2018-08-21,14505.0,14745.0,14480.0,14705.0,317718.0,283694.0
2018-08-22,14700.0,14760.0,14610.0,14655.0,183248.0,278110.0
2018-08-23,14655.0,14715.0,14630.0,14630.0,161156.0,264824.0
2018-08-24,14640.0,14825.0,14605.0,14790.0,227984.0,273830.0
2018-08-27,14790.0,14865.0,14725.0,14735.0,299460.0,264810.0
2018-08-28,14750.0,15000.0,14695.0,14970.0,193638.0,271548.0
2018-08-29,14985.0,15100.0,14840.0,14875.0,313334.0,257810.0
2018-08-30,14990.0,15040.0,14890.0,14950.0,215034.0,254168.0
2018-08-31,14930.0,14985.0,14805.0,14890.0,220958.0,244496.0
2018-09-03,14895.0,14935.0,14800.0,14845.0,183428.0,225222.0
2018-09-04,14840.0,14875.0,14725.0,14765.0,156112.0,209556.0
2018-09-05,14775.0,14815.0,14660.0,14670.0,234586.0,266710.0
2018-09-06,14700.0,14750.0,14665.0,14685.0,180360.0,274446.0
2018-09-07,14695.0,14755.0,14600.0,14655.0,226266.0,273210.0
2018-09-10,14695.0,14790.0,14625.0,14645.0,215036.0,277284.0
2018-09-11,14800.0,14850.0,14680.0,14720.0,269572.0,287796.0
2018-09-12,14630.0,14680.0,14540.0,14555.0,244432.0,294848.0
2018-09-13,14510.0,14625.0,14475.0,14505.0,254072.0,290626.0
2018-09-14,14540.0,14640.0,14535.0,14585.0,231056.0,286706.0
2018-09-17,14610.0,14635.0,14430.0,14445.0,234572.0,291528.0
2018-09-18,14480.0,14505.0,14400.0,14485.0,161966.0,283890.0
2018-09-19,14520.0,14575.0,14435.0,14535.0,202514.0,274774.0
2018-09-20,14520.0,14585.0,14490.0,14575.0,178896.0,263070.0
2018-09-21,14625.0,14745.0,14605.0,14700.0,287190.0,249264.0
2018-09-24,,,,,,
2018-09-25,14670.0,14690.0,14570.0,14610.0,131910.0,232748.0
2018-09-26,14645.0,14660.0,14530.0,14540.0,183492.0,226350.0
2018-09-27,14570.0,14580.0,14350.0,14360.0,205008.0,229446.0
2018-09-28,14365.0,14390.0,14275.0,14310.0,175082.0,214542.0
2018-10-01,,,,,,
2018-10-02,,,,,,
2018-10-03,,,,,,
2018-10-04,,,,,,
2018-10-05,,,,,,
2018-10-08,14370.0,14450.0,14320.0,14450.0,128934.0,216204.0
2018-10-09,14470.0,14590.0,14435.0,14560.0,177938.0,206012.0
2018-10-10,14525.0,14570.0,14395.0,14400.0,177222.0,204892.0
2018-10-11,14395.0,14410.0,14130.0,14185.0,206224.0,199480.0
2018-10-12,14210.0,14320.0,14150.0,14310.0,157002.0,190266.0
2018-10-15,14325.0,14360.0,14140.0,14165.0,140874.0,189962.0
2018-10-16,14210.0,14295.0,14070.0,14245.0,162412.0,222272.0
2018-10-17,14235.0,14345.0,14225.0,14300.0,144728.0,221196.0
2018-10-18,14285.0,14300.0,14015.0,14140.0,247326.0,229280.0
2018-10-19,14125.0,14195.0,14065.0,14145.0,157644.0,234440.0
2018-10-22,14160.0,14220.0,14015.0,14175.0,194264.0,241446.0
2018-10-23,14175.0,14210.0,14130.0,14200.0,110324.0,238178.0
2018-10-24,14170.0,14285.0,14150.0,14250.0,161570.0,229738.0
2018-10-25,14230.0,14270.0,14150.0,14255.0,175828.0,236984.0
2018-10-26,14250.0,14310.0,14120.0,14170.0,165996.0,235046.0
2018-10-29,14155.0,14265.0,14100.0,14190.0,186288.0,233302.0
2018-10-30,14195.0,14215.0,14075.0,14085.0,174670.0,225142.0
2018-10-31,14060.0,14130.0,13930.0,13960.0,209320.0,222356.0
2018-11-01,13970.0,14025.0,13840.0,13870.0,157596.0,219438.0
2018-11-02,13920.0,14020.0,13855.0,13960.0,192652.0,210212.0
2018-11-05,13945.0,13980.0,13890.0,13920.0,101044.0,206370.0
2018-11-06,13880.0,13950.0,13780.0,13915.0,106524.0,244740.0
2018-11-07,13915.0,13945.0,13830.0,13915.0,122220.0,241158.0
2018-11-08,13925.0,14020.0,13895.0,13945.0,147154.0,245644.0
2018-11-09,13945.0,13985.0,13880.0,13900.0,135332.0,243268.0
2018-11-12,13880.0,13920.0,13810.0,13860.0,155154.0,253162.0
2018-11-13,13840.0,13855.0,13690.0,13825.0,221438.0,267036.0
2018-11-14,13805.0,13840.0,13715.0,13720.0,130198.0,268750.0
2018-11-15,13730.0,13795.0,13710.0,13785.0,135256.0,267752.0
2018-11-16,13765.0,13780.0,13690.0,13760.0,149054.0,270780.0
2018-11-19,13745.0,13845.0,13730.0,13825.0,138174.0,263536.0
2018-11-20,13815.0,13835.0,13700.0,13710.0,151386.0,273336.0
2018-11-21,13730.0,13755.0,13625.0,13745.0,167414.0,263790.0
2018-11-22,13765.0,13820.0,13740.0,13805.0,129344.0,257110.0
2018-11-23,13810.0,13885.0,13775.0,13775.0,159822.0,242646.0
2018-11-26,13770.0,13845.0,13735.0,13805.0,169858.0,235478.0
2018-11-27,13795.0,13810.0,13740.0,13760.0,168558.0,225800.0
2018-11-28,13740.0,13750.0,13605.0,13675.0,210586.0,233662.0
2018-11-29,13675.0,13720.0,13625.0,13650.0,135954.0,229622.0
2018-11-30,13645.0,13675.0,13535.0,13555.0,234360.0,238006.0
2018-12-03,13585.0,14000.0,13570.0,13810.0,299186.0,196298.0
2018-12-04,13800.0,13845.0,13750.0,13800.0,107036.0,193292.0
2018-12-05,13825.0,13835.0,13705.0,13715.0,108084.0,196822.0
2018-12-06,13735.0,13745.0,13585.0,13590.0,113472.0,195640.0
2018-12-07,13580.0,13645.0,13465.0,13630.0,139208.0,194090.0
2018-12-10,13660.0,13680.0,13605.0,13635.0,99972.0,185298.0
2018-12-11,13665.0,13690.0,13580.0,13625.0,94682.0,178356.0
2018-12-12,13710.0,13735.0,13610.0,13615.0,101128.0,225742.0
2018-12-13,13615.0,13700.0,13595.0,13670.0,127286.0,230202.0
2018-12-14,13640.0,13670.0,13615.0,13640.0,93158.0,232656.0
2018-12-17,13630.0,13695.0,13600.0,13650.0,92808.0,235208.0
2018-12-18,13645.0,13785.0,13645.0,13740.0,154902.0,231444.0
2018-12-19,13760.0,13775.0,13630.0,13665.0,133534.0,220872.0
2018-12-20,13680.0,13745.0,13605.0,13690.0,187314.0,226690.0
2018-12-21,13725.0,13775.0,13640.0,13750.0,173672.0,226022.0
2018-12-24,13730.0,13780.0,13695.0,13745.0,129004.0,226310.0
2018-12-25,13705.0,13825.0,13705.0,13790.0,170054.0,227682.0
2018-12-26,13800.0,13875.0,13780.0,13790.0,167202.0,222000.0
2018-12-27,13800.0,13820.0,13645.0,13650.0,220484.0,207544.0
2018-12-28,13620.0,13675.0,13550.0,13590.0,202934.0,209052.0
2018-12-31,,,,,,
2019-01-01,,,,,,
2019-01-02,13555.0,13565.0,13385.0,13395.0,145936.0,211744.0
2019-01-03,13365.0,13425.0,13285.0,13295.0,137382.0,206560.0
2019-01-04,13325.0,13405.0,13245.0,13400.0,167108.0,187638.0
2019-01-07,13430.0,13480.0,13400.0,13425.0,151306.0,174636.0
2019-01-08,13470.0,13490.0,13380.0,13390.0,120866.0,255468.0
2019-01-09,13390.0,13475.0,13370.0,13475.0,150196.0,263134.0
2019-01-10,13465.0,13465.0,13390.0,13405.0,126930.0,267012.0
2019-01-11,13400.0,13425.0,13335.0,13385.0,148996.0,272288.0
2019-01-14,13370.0,13375.0,13255.0,13285.0,176018.0,282034.0
2019-01-15,13265.0,13335.0,13230.0,13315.0,177696.0,282212.0
2019-01-16,13330.0,13410.0,13285.0,13400.0,194128.0,259206.0
2019-01-17,13410.0,13455.0,13350.0,13395.0,121506.0,252626.0
2019-01-18,13380.0,13475.0,13310.0,13475.0,147894.0,251106.0
2019-01-21,13480.0,13610.0,13445.0,13535.0,183812.0,240916.0
2019-01-22,13495.0,13500.0,13380.0,13395.0,140958.0,235480.0
2019-01-23,13455.0,13535.0,13405.0,13520.0,148358.0,234888.0
2019-01-24,13530.0,13610.0,13505.0,13550.0,174452.0,235502.0
2019-01-25,13505.0,13565.0,13490.0,13520.0,113028.0,223670.0
2019-01-28,13505.0,13610.0,13470.0,13485.0,143332.0,228902.0
2019-01-29,13470.0,13500.0,13385.0,13410.0,132966.0,226600.0
2019-01-30,13430.0,13525.0,13415.0,13460.0,136934.0,230150.0
2019-01-31,13480.0,13545.0,13455.0,13510.0,130174.0,227312.0
2019-02-01,13510.0,13565.0,13385.0,13545.0,151870.0,222172.0
2019-02-04,,,,,,
2019-02-05,,,,,,
2019-02-06,,,,,,
2019-02-07,,,,,,
2019-02-08,,,,,,
2019-02-11,13530.0,13530.0,13305.0,13315.0,106270.0,237772.0
2019-02-12,13310.0,13390.0,13310.0,13365.0,124682.0,244518.0
2019-02-13,13350.0,13395.0,13325.0,13350.0,96788.0,237192.0
2019-02-14,13335.0,13485.0,13335.0,13390.0,111370.0,232766.0
2019-02-15,13390.0,13400.0,13335.0,13385.0,110810.0,224276.0
2019-02-18,13405.0,13500.0,13395.0,13460.0,130650.0,219450.0
2019-02-19,13430.0,13460.0,13390.0,13430.0,93686.0,205486.0
2019-02-20,13490.0,13530.0,13460.0,13520.0,111444.0,211136.0
2019-02-21,13510.0,13565.0,13475.0,13555.0,126698.0,217340.0
2019-02-22,13550.0,13695.0,13530.0,13685.0,210054.0,228144.0
2019-02-25,13710.0,13805.0,13675.0,13770.0,200308.0,240880.0
2019-02-26,13745.0,13795.0,13680.0,13690.0,124900.0,305506.0
2019-02-27,13700.0,13735.0,13665.0,13690.0,126400.0,310718.0
2019-02-28,13705.0,13740.0,13655.0,13680.0,134488.0,312740.0
2019-03-01,13680.0,13690.0,13610.0,13685.0,127046.0,329678.0
2019-03-04,13670.0,13750.0,13660.0,13735.0,174464.0,332896.0
2019-03-05,13665.0,13680.0,13480.0,13570.0,440026.0,322000.0
2019-03-06,13600.0,13600.0,13505.0,13505.0,129242.0,321816.0
2019-03-07,13550.0,13550.0,13430.0,13480.0,186782.0,310020.0
2019-03-08,13480.0,13535.0,13465.0,13510.0,134064.0,303948.0
2019-03-11,13520.0,13545.0,13460.0,13525.0,146380.0,313442.0
2019-03-12,13510.0,13565.0,13460.0,13535.0,148058.0,317194.0
2019-03-13,13550.0,13625.0,13545.0,13605.0,162996.0,309794.0
2019-03-14,13655.0,13690.0,13620.0,13650.0,172170.0,305540.0
2019-03-15,13645.0,13725.0,13565.0,13665.0,269302.0,288308.0
2019-03-18,13635.0,13635.0,13575.0,13600.0,114002.0,285706.0
2019-03-19,13605.0,13735.0,13590.0,13730.0,152898.0,284890.0
2019-03-20,13730.0,13825.0,13695.0,13795.0,200628.0,296544.0
2019-03-21,13790.0,13840.0,13755.0,13810.0,138272.0,292526.0
2019-03-22,13775.0,13785.0,13715.0,13755.0,123954.0,281114.0
2019-03-25,13740.0,13755.0,13620.0,13645.0,177442.0,274908.0
2019-03-26,13625.0,13665.0,13610.0,13630.0,102086.0,269840.0
2019-03-27,13615.0,13655.0,13595.0,13650.0,109566.0,266720.0
2019-03-28,13660.0,13730.0,13650.0,13685.0,176346.0,256522.0
2019-03-29,13705.0,13730.0,13655.0,13720.0,132862.0,258548.0
2019-04-01,13740.0,13900.0,13735.0,13870.0,199564.0,261876.0
2019-04-02,13850.0,13850.0,13730.0,13770.0,152566.0,248860.0
2019-04-03,13770.0,13820.0,13735.0,13800.0,98962.0,243362.0
2019-04-04,13775.0,13845.0,13745.0,13805.0,95926.0,240650.0
2019-04-05,,,,,,
2019-04-08,13795.0,13850.0,13790.0,13805.0,69296.0,240036.0
2019-04-09,13790.0,13830.0,13760.0,13810.0,103484.0,233418.0
2019-04-10,13810.0,13880.0,13795.0,13850.0,146948.0,232012.0
2019-04-11,13835.0,13860.0,13810.0,13830.0,83050.0,224526.0
2019-04-12,13830.0,13855.0,13795.0,13840.0,88710.0,221702.0
2019-04-15,13845.0,13910.0,13830.0,13835.0,119096.0,211418.0
2019-04-16,13835.0,13885.0,13830.0,13870.0,74304.0,203632.0
2019-04-17,13865.0,13995.0,13850.0,13970.0,164324.0,192592.0
2019-04-18,14000.0,14110.0,13980.0,14055.0,260550.0,272640.0
2019-04-19,14060.0,14095.0,14040.0,14080.0,126288.0,286760.0
2019-04-22,14075.0,14200.0,14070.0,14190.0,181872.0,314816.0
2019-04-23,14200.0,14230.0,14165.0,14185.0,162558.0,320426.0
2019-04-24,14170.0,14195.0,14120.0,14140.0,160180.0,316076.0
2019-04-25,14135.0,14270.0,14130.0,14240.0,198080.0,337494.0
2019-04-26,14225.0,14250.0,14155.0,14185.0,140962.0,311148.0
2019-04-29,14135.0,14230.0,14095.0,14225.0,136704.0,312056.0
2019-04-30,14210.0,14215.0,14155.0,14175.0,131190.0,288332.0
2019-05-01,,,,,,
2019-05-02,,,,,,
2019-05-03,,,,,,
2019-05-06,14100.0,14100.0,13925.0,13925.0,167978.0,247734.0
2019-05-07,13920.0,14035.0,13895.0,14010.0,126556.0,235478.0
2019-05-08,14025.0,14045.0,13980.0,14045.0,98822.0,230800.0
2019-05-09,13990.0,14040.0,13960.0,14005.0,118106.0,224222.0
2019-05-10,14010.0,14190.0,14000.0,14170.0,160744.0,223754.0
2019-05-13,14155.0,14240.0,14140.0,14225.0,122464.0,218556.0
2019-05-14,14225.0,14260.0,14165.0,14190.0,110730.0,203892.0
2019-05-15,14200.0,14360.0,14185.0,14340.0,182326.0,237340.0
2019-05-16,14335.0,14395.0,14325.0,14355.0,166032.0,251510.0
2019-05-17,14365.0,14420.0,14300.0,14310.0,146652.0,258004.0
2019-05-20,14295.0,14330.0,14265.0,14285.0,113582.0,260618.0
2019-05-21,14280.0,14320.0,14220.0,14250.0,155830.0,250332.0
2019-05-22,14255.0,14260.0,14120.0,14125.0,153088.0,237198.0
2019-05-23,14085.0,14160.0,14060.0,14110.0,124532.0,232374.0
2019-05-24,14100.0,14240.0,14085.0,14240.0,128398.0,239440.0
2019-05-27,14220.0,14340.0,14210.0,14310.0,142438.0,241480.0
2019-05-28,14310.0,14320.0,14230.0,14240.0,92516.0,241904.0
2019-05-29,14245.0,14300.0,14165.0,14170.0,118226.0,240974.0
2019-05-30,14175.0,14210.0,14115.0,14140.0,115800.0,243982.0
2019-05-31,14120.0,14180.0,14120.0,14155.0,89610.0,239812.0
2019-06-03,14165.0,14220.0,14100.0,14125.0,120606.0,236008.0
2019-06-04,14105.0,14165.0,14030.0,14030.0,145526.0,230008.0
2019-06-05,14050.0,14105.0,14015.0,14085.0,77048.0,222174.0
2019-06-06,14080.0,14130.0,13950.0,13950.0,131948.0,218658.0
2019-06-07,,,,,,
2019-06-10,13950.0,13990.0,13910.0,13940.0,98272.0,218136.0
2019-06-11,13935.0,14040.0,13935.0,14035.0,98232.0,215906.0
2019-06-12,14060.0,14080.0,13955.0,13980.0,91608.0,207338.0
2019-06-13,14000.0,14040.0,13975.0,13995.0,75972.0,196234.0
2019-06-14,14015.0,14030.0,13920.0,13935.0,83386.0,200056.0
2019-06-17,13890.0,13895.0,13760.0,13810.0,131274.0,247318.0
2019-06-18,13790.0,13825.0,13765.0,13810.0,102004.0,254508.0
2019-06-19,13815.0,13890.0,13805.0,13865.0,147266.0,257318.0
2019-06-20,13870.0,13920.0,13850.0,13910.0,114766.0,259296.0
2019-06-21,13915.0,13930.0,13745.0,13765.0,151654.0,268772.0
2019-06-24,13755.0,13845.0,13750.0,13830.0,122680.0,266324.0
2019-06-25,13855.0,13915.0,13830.0,13910.0,132614.0,267474.0
2019-06-26,13915.0,13920.0,13870.0,13915.0,99984.0,259564.0
2019-06-27,13915.0,13945.0,13875.0,13900.0,121448.0,247290.0
2019-06-28,13870.0,13885.0,13780.0,13830.0,150250.0,244078.0
2019-07-01,13830.0,13855.0,13720.0,13750.0,139536.0,242686.0
2019-07-02,13745.0,13750.0,13630.0,13710.0,139326.0,238816.0
2019-07-03,13675.0,13700.0,13620.0,13650.0,99338.0,236534.0
2019-07-04,13670.0,13780.0,13655.0,13775.0,116358.0,230384.0
2019-07-05,13785.0,13895.0,13760.0,13790.0,107560.0,214708.0
2019-07-08,13770.0,13820.0,13735.0,13770.0,81378.0,205698.0
2019-07-09,13790.0,13805.0,13720.0,13745.0,81922.0,208886.0
2019-07-10,13735.0,13820.0,13690.0,13815.0,132318.0,217430.0
2019-07-11,13855.0,14015.0,13790.0,13805.0,151270.0,205632.0
2019-07-12,13785.0,13790.0,13730.0,13770.0,100864.0,201484.0
2019-07-15,13780.0,13885.0,13750.0,13865.0,104388.0,198908.0
2019-07-16,13855.0,13905.0,13825.0,13885.0,87346.0,187136.0
2019-07-17,13895.0,13930.0,13855.0,13885.0,87974.0,224140.0
2019-07-18,13880.0,13900.0,13825.0,13870.0,109936.0,232182.0
2019-07-19,13885.0,13975.0,13875.0,13935.0,156292.0,246114.0
2019-07-22,13935.0,13995.0,13840.0,13860.0,155000.0,243988.0
2019-07-23,13840.0,13865.0,13750.0,13750.0,145014.0,244444.0
2019-07-24,13765.0,13805.0,13735.0,13790.0,110282.0,237436.0
2019-07-25,13790.0,13895.0,13790.0,13890.0,124626.0,244892.0
2019-07-26,13890.0,13950.0,13870.0,13875.0,121070.0,244996.0
2019-07-29,13865.0,13900.0,13845.0,13880.0,96046.0,235194.0
2019-07-30,13880.0,13950.0,13870.0,13930.0,114052.0,239080.0
2019-07-31,13910.0,13935.0,13880.0,13895.0,82198.0,238002.0
2019-08-01,13905.0,13905.0,13840.0,13855.0,107976.0,224266.0
2019-08-02,13830.0,13845.0,13775.0,13795.0,131032.0,214322.0
2019-08-05,13770.0,13915.0,13755.0,13880.0,123846.0,213802.0
2019-08-06,13885.0,13910.0,13860.0,13865.0,90322.0,216410.0
2019-08-07,13865.0,13900.0,13805.0,13805.0,83906.0,208192.0
2019-08-08,13790.0,13890.0,13785.0,13885.0,107704.0,193660.0
2019-08-09,13875.0,13965.0,13855.0,13915.0,112158.0,232866.0
2019-08-12,13915.0,14215.0,13910.0,14185.0,308006.0,288418.0
2019-08-13,14155.0,14285.0,14095.0,14200.0,310168.0,308132.0
2019-08-14,14185.0,14215.0,14105.0,14175.0,183806.0,303970.0
2019-08-15,14140.0,14315.0,14135.0,14200.0,235334.0,327724.0
2019-08-16,14205.0,14270.0,14120.0,14170.0,162444.0,321200.0
2019-08-19,14205.0,14395.0,14155.0,14395.0,240924.0,351108.0
2019-08-20,14380.0,14455.0,14310.0,14335.0,206794.0,351698.0
2019-08-21,14335.0,14380.0,14280.0,14335.0,160198.0,363320.0
2019-08-22,14325.0,14355.0,14310.0,14340.0,88296.0,358648.0
2019-08-23,14355.0,14370.0,14240.0,14285.0,173352.0,332568.0
2019-08-26,14280.0,14335.0,14185.0,14215.0,136614.0,318998.0
2019-08-27,14220.0,14290.0,14205.0,14250.0,117642.0,319102.0
2019-08-28,14260.0,14350.0,14235.0,14290.0,132790.0,326328.0
2019-08-29,14285.0,14340.0,14200.0,14225.0,137112.0,307904.0
2019-08-30,14205.0,14280.0,14195.0,14260.0,122184.0,298120.0
2019-09-02,14250.0,14365.0,14225.0,14355.0,126170.0,299268.0
2019-09-03,14320.0,14360.0,14290.0,14310.0,95278.0,284378.0
2019-09-04,14315.0,14400.0,14305.0,14355.0,108652.0,281300.0
2019-09-05,14360.0,14385.0,14310.0,14330.0,110728.0,264036.0
2019-09-06,14355.0,14430.0,14345.0,14395.0,129788.0,260962.0
2019-09-09,14385.0,14675.0,14225.0,14385.0,328524.0,248840.0
2019-09-10,14410.0,14445.0,14340.0,14355.0,157384.0,269766.0
2019-09-11,14370.0,14425.0,14350.0,14415.0,138548.0,278294.0
2019-09-12,14420.0,14470.0,14390.0,14425.0,123576.0,283132.0
2019-09-13,,,,,,
2019-09-16,14460.0,14510.0,14270.0,14280.0,141388.0,275102.0
2019-09-17,14295.0,14315.0,14205.0,14240.0,164770.0,261294.0
2019-09-18,14225.0,14295.0,14210.0,14215.0,110644.0,258084.0
2019-09-19,14200.0,14205.0,14095.0,14135.0,157250.0,242748.0
2019-09-20,14150.0,14240.0,14115.0,14225.0,120170.0,234598.0
2019-09-23,14215.0,14245.0,14190.0,14215.0,77574.0,229180.0
2019-09-24,14210.0,14255.0,14105.0,14155.0,133004.0,227582.0
2019-09-25,14130.0,14185.0,14105.0,14110.0,133598.0,222310.0
2019-09-26,14105.0,14125.0,14040.0,14040.0,108722.0,215950.0
2019-09-27,14030.0,14035.0,13920.0,13975.0,138038.0,200048.0
2019-09-30,13925.0,14020.0,13885.0,14015.0,118488.0,189664.0
2019-10-01,,,,,,
2019-10-02,,,,,,
2019-10-03,,,,,,
2019-10-04,,,,,,
2019-10-07,,,,,,
2019-10-08,13995.0,14020.0,13950.0,13960.0,59254.0,187524.0
2019-10-09,13970.0,14040.0,13920.0,13925.0,87818.0,184572.0
2019-10-10,13930.0,13945.0,13800.0,13920.0,87024.0,188236.0
2019-10-11,13935.0,13945.0,13750.0,13790.0,116710.0,190108.0
2019-10-14,13760.0,13810.0,13720.0,13755.0,118816.0,179490.0
2019-10-15,13705.0,13790.0,13705.0,13765.0,93580.0,223790.0
2019-10-16,13760.0,13840.0,13745.0,13835.0,96260.0,237442.0
2019-10-17,13825.0,13870.0,13805.0,13835.0,78636.0,235476.0
2019-10-18,13845.0,13890.0,13835.0,13850.0,87974.0,232410.0
2019-10-21,13880.0,13915.0,13740.0,13760.0,129644.0,240832.0
2019-10-22,13765.0,13830.0,13755.0,13795.0,97068.0,241948.0
